"OTU_Label","Term","Estimate","SE","z","p_raw","is_degenerate_SE","is_extreme_coef","is_separation","lower","upper","site","term_season","term_substrate","is_substrate_contrast","p_BH","sig_BH","reliable","Domain","Supergroup","Division","Subdivision","Class","Order","Family","Genus","Species","mean_rel_abund","abund_weight","display_label"
"Pseudoscourfieldiaceae_X_ASV_25684","seasonSpring",0.47187985027751,1.36430827517159,0.345874798874296,0.729436808687801,FALSE,FALSE,FALSE,-2.2021643690588,3.14592406961382,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Pseudoscourfieldiophyceae","Pseudoscourfieldiales","Pseudoscourfieldiaceae","Pseudoscourfieldiaceae_X","Pseudoscourfieldiaceae_X_sp.",0.00286185807493177,0.0254480815489377,"Pseudoscourfieldiaceae_X_sp."
"Ampullofolliculina_ASV_3619","seasonSpring",7.33755687930261,0.398375880617338,18.4186775261897,9.30491997074371e-76,FALSE,FALSE,FALSE,6.55674015329263,8.11837360531259,"SELVA","Spring",NA,FALSE,3.34046626949699e-73,TRUE,TRUE,"Eukaryota","TSAR","Alveolata","Ciliophora","Heterotrichea","Heterotrichea_X","Folliculinidae","Ampullofolliculina","Ampullofolliculina_lageniformis",0.000991488175339134,0.00881646513565817,"Ampullofolliculina_lageniformis"
"Loxosomella_ASV_16675","seasonSpring",-1.83710896816131,47101007.9868121,-3.90036019754754e-08,0.999999968879628,FALSE,FALSE,FALSE,-92317977.4912607,92317973.8170428,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Entoprocta","Entoprocta_X","Entoprocta_XX","Loxosomella","Loxosomella_sp.",0.00118692008507247,0.0105542756929749,"Loxosomella_sp."
"Naviculaceae_ASV_9674","seasonSpring",-4.94676796866302,58.8981729289879,-0.0839884791439492,0.933065591714088,FALSE,FALSE,FALSE,-120.387186909479,110.493650972153,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae",NA,NA,0.0015854641536791,0.0140981907625539,"Naviculaceae_ASV_9674"
"Pterocystida_ASV_20844","seasonSpring",0.381590553962041,0.978735282394466,0.389881269048035,0.696624345200371,FALSE,FALSE,FALSE,-1.53673059953111,2.29991170745519,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista",NA,NA,NA,0.00193737675871285,0.0172274516960163,"Pterocystida_ASV_20844"
"Zoothamnium_2_ASV_2729","seasonSpring",5.4912801008527,357.961916630356,0.0153404031147906,0.987760609245258,FALSE,FALSE,FALSE,-696.114076494644,707.096636696349,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Zoothamniidae","Zoothamnium_2","Zoothamnium_alternans",0.000950773601960625,0.00845442489591246,"Zoothamnium_alternans"
"Pterocystidae_ASV_21686","seasonSpring",8.19865062825516,420.519262375388,0.0194964924601632,0.984445035123762,FALSE,FALSE,FALSE,-816.019103627506,832.416404884016,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista","Pterocystidae",NA,NA,0.00175312091293321,0.0155890204158836,"Pterocystidae_ASV_21686"
"Oerstedia_ASV_17136","seasonSpring",-0.0907399886351597,4.81847962612462,-0.0188316638599424,0.984975394190413,FALSE,FALSE,FALSE,-9.53496005583941,9.35348007856909,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nemertea","Nemertea_X","Nemertea_XX","Oerstedia","Oerstedia_dorsalis",0.00168591160888921,0.0149913849617914,"Oerstedia_dorsalis"
"Maxillopoda_ASV_13792","seasonSpring",14.1493898509649,151.258929700058,0.0935441621795335,0.925471267133356,FALSE,FALSE,FALSE,-282.318112361149,310.616892063079,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA,0.00149502333092751,0.0132939770760347,"Maxillopoda_ASV_13792"
"Annelida_XX_ASV_18258","seasonSpring",-0.923371768517011,246931.934658987,-3.73937769447353e-06,0.999997016408271,FALSE,FALSE,FALSE,-483987.515303383,483985.668559846,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX",NA,NA,0.00112628840766457,0.0100151295051746,"Annelida_XX_ASV_18258"
"Lichomolgus_ASV_17960","seasonSpring",-1.16924911371363,73019.9211776509,-1.60127413842169e-05,0.999987223680874,FALSE,FALSE,FALSE,-143120.214757309,143117.876259082,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Lichomolgus","Lichomolgus_marginatus",0.00151664240622693,0.0134862172140246,"Lichomolgus_marginatus"
"Spirotrichea_ASV_29935","seasonSpring",-1.92130283923612,10882028.0915217,-1.76557423219026e-07,0.999999859127558,FALSE,FALSE,FALSE,-21328776.9806853,21328773.1380796,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Hypotrichia",NA,NA,NA,0.00156129370223282,0.0138832633960058,"Spirotrichea_ASV_29935"
"Bougainvillia_ASV_16800","seasonSpring",-5.16454398960306,331.726332933629,-0.015568688635389,0.987578485504101,FALSE,FALSE,FALSE,-655.348156539516,645.019068560309,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Bougainvillia","Bougainvillia_sp.",0.00107305711006557,0.00954178863124338,"Bougainvillia_sp."
"Navicula_ASV_10118","seasonSpring",1.64558980799481,1.10359648528338,1.491115484635,0.135931177576756,FALSE,FALSE,FALSE,-0.517459303160619,3.80863891915024,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae","Navicula",NA,0.00144794452116373,0.0128753450688817,"Navicula sp. Navicula_ASV_10118"
"CCW10-lineage_X_ASV_13480","seasonSpring",-1.48398336056529,26.7650586559573,-0.0554448013598874,0.955784104383633,FALSE,FALSE,FALSE,-53.9434983262417,50.9755316051111,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","CCW10-lineage","CCW10-lineage_X","CCW10-lineage_X_sp.",0.00186313323473397,0.0165672668778924,"CCW10-lineage_X_sp."
"Bryocamptus_ASV_13856","seasonSpring",7.20781391205177,100.284629609285,0.0718735656713682,0.942702527166851,FALSE,FALSE,FALSE,-189.350060122147,203.76568794625,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Bryocamptus","Bryocamptus_stillae",0.00130929922513387,0.0116424898023506,"Bryocamptus_stillae"
"OTU_ASV_17235","seasonSpring",2.55555238295996,1.27935498813807,1.99753188650105,0.0457674341560185,FALSE,FALSE,FALSE,0.0480166062093446,5.06308815971057,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.00183034884284599,0.0162757430299401,"OTU_ASV_17235"
"Argopecten_ASV_16928","seasonSpring",-0.390317234381799,1.03918900212291,-0.375597926444985,0.707215832542724,FALSE,FALSE,FALSE,-2.42712767854271,1.64649320977911,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Mollusca","Bivalvia","Pectinoida","Argopecten",NA,0.00151349161221869,0.0134581998697796,"Argopecten sp. Argopecten_ASV_16928"
"Leathesia_ASV_8462","seasonSpring",9.07731499476163,0.710823515385708,12.7701388576545,2.40724637159994e-37,FALSE,FALSE,FALSE,7.68410090460564,10.4705290849176,"SELVA","Spring",NA,FALSE,4.160969931947e-35,TRUE,TRUE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Leathesia","Leathesia_difformis",0.00130867849009306,0.0116369701310303,"Leathesia_difformis"
"Reckertia_ASV_15655","seasonSpring",-8.40303639098537,82000.1371335963,-0.00010247588217194,0.999918236075903,FALSE,FALSE,FALSE,-160728.67181824,160711.865745458,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida","Thaumatomonadidae","Reckertia","Reckertia_filosa",0.00127005069176052,0.0112934858154967,"Reckertia_filosa"
"Ascidiella_ASV_17116","seasonSpring",6.07914962845798,65.3200136458387,0.0930671824629243,0.925850188849814,FALSE,FALSE,FALSE,-121.948077117386,134.106376374302,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Urochordata","Urochordata_X","Ascidiacea","Ascidiella","Ascidiella_sp.",0.000956014564024995,0.00850102833553695,"Ascidiella_sp."
"Aplanochytrium_ASV_9331","seasonSpring",-2.03850898719352,18.2182311730449,-0.111893902752186,0.910907531142828,FALSE,FALSE,FALSE,-37.7462420863614,33.6692241119744,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Labyrinthulaceae","Aplanochytrium","Aplanochytrium_sp.",0.00168175089794053,0.0149543872810011,"Aplanochytrium_sp."
"Craticula_ASV_10145","seasonSpring",6.32213321354046,179.263722267652,0.0352672204591463,0.971866661346574,FALSE,FALSE,FALSE,-345.034762431058,357.679028858139,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Stauroneidaceae","Craticula","Craticula_importuna",0.00111236017149714,0.00989127748996579,"Craticula_importuna"
"Adineta_ASV_17598","seasonSpring",-7.35156177024624,0.618716573889405,-11.8819538387868,1.46893181771045e-32,FALSE,FALSE,FALSE,-8.56424625506947,-6.13887728542301,"SELVA","Spring",NA,FALSE,1.95871565521562e-30,TRUE,TRUE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX","Adineta","Adineta_vaga",0.00315234730104443,0.0280311563631488,"Adineta_vaga"
"Pylaiella_ASV_8146","seasonSpring",6.3140066724058,527.554484463889,0.0119684446978443,0.990450790736606,FALSE,FALSE,FALSE,-1027.69278287682,1040.32079622163,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Pylaiella","Pylaiella_littoralis",0.00101241988155794,0.00900259308221168,"Pylaiella_littoralis"
"Spirotrichea_ASV_12539","seasonSpring",6.52372986489805,61.0189537782104,0.106913171415726,0.91485786380673,FALSE,FALSE,FALSE,-113.073419540394,126.12087927019,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea",NA,NA,NA,NA,0.00145062647566651,0.0128991934202361,"Spirotrichea_ASV_12539"
"Halomonhystera_ASV_27076","seasonSpring",-0.697164170012304,80.9619432031455,-0.00861101083336174,0.99312949231072,FALSE,FALSE,FALSE,-159.382572848177,157.988244508153,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Halomonhystera","Halomonhystera_sp.",0.00128656887677773,0.0114403680536623,"Halomonhystera_sp."
"Endomyxa_ASV_22154","seasonSpring",0.464119366034586,230.479367736073,0.00201371329066669,0.998393290341373,FALSE,FALSE,FALSE,-451.275441396669,452.203680128738,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida",NA,NA,NA,0.00149648003522171,0.0133069303143508,"Endomyxa_ASV_22154"
"Disporella_ASV_17010","seasonSpring",6.5734136028408,43.2924644567712,0.151837362121173,0.879315213054613,FALSE,FALSE,FALSE,-78.2798167324308,91.4266439381124,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Disporella",NA,0.000713550956362178,0.00634500469673366,"Disporella sp. Disporella_ASV_17010"
"Pterocystidae_ASV_21684","seasonSpring",12.3136166859585,7056648522.49012,1.74496670008631e-09,0.999999998607718,FALSE,FALSE,FALSE,-13831031091.767,13831031116.3943,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista","Pterocystidae",NA,NA,0.000929295349725014,0.0082634369782347,"Pterocystidae_ASV_21684"
"Polycera_ASV_19036","seasonSpring",-1.27173942289568,534.9926223955,-0.00237711581367478,0.998103337779267,FALSE,FALSE,FALSE,-1049.85727931808,1047.31380047228,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Mollusca","Gastropoda","Nudibranchia","Polycera","Polycera_quadrilineata",0.00150715578892704,0.0134018607559648,"Polycera_quadrilineata"
"OTU_ASV_13187","seasonSpring",0.680888845003286,426.375373974658,0.00159692347767664,0.998725839953931,FALSE,FALSE,FALSE,-835.014844145325,836.376621835332,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.00146979772392601,0.0130696671042305,"OTU_ASV_13187"
"Licmophora_ASV_9996","seasonSpring",7.21118982642747,39.8202427103185,0.181093567884227,0.856294133213224,FALSE,FALSE,FALSE,-70.8364858857968,85.2588655386517,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Licmophorales","Licmophoraceae","Licmophora",NA,0.00102531068529399,0.00911722008890352,"Licmophora sp. Licmophora_ASV_9996"
"Bryozoa_XX_ASV_17870","seasonSpring",-3.2079742578517,31.9829535802626,-0.100302626829044,0.920104072103535,FALSE,FALSE,FALSE,-65.8945632751663,59.4786147594629,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX",NA,NA,0.00101335188469078,0.00901088059721326,"Bryozoa_XX_ASV_17870"
"Amphora_ASV_11507","seasonSpring",2.29761153651691,1.18731791939106,1.93512748270093,0.0529746537786565,FALSE,FALSE,FALSE,-0.029531585489555,4.62475465852338,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_coffeaeformis",0.00106371273792365,0.00945869703897539,"Amphora_coffeaeformis"
"Licmophora_ASV_9913","seasonSpring",11.3291119279568,97.8045470225875,0.115834204777211,0.907783941478428,FALSE,FALSE,FALSE,-180.367800236315,203.026024092228,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Licmophorales","Licmophoraceae","Licmophora","Licmophora_gracilis",0.000829480456959373,0.00737586762140729,"Licmophora_gracilis"
"Chlamydaster_ASV_21669","seasonSpring",4.38753430385731,205.104777386483,0.0213916728794172,0.982933216126846,FALSE,FALSE,FALSE,-397.617829373648,406.392897981363,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista","Pterocystidae","Chlamydaster","Chlamydaster_sterni",0.00115795167744144,0.0102966841631241,"Chlamydaster_sterni"
"Embryophyceae_XX_ASV_21512","seasonSpring",4.06401055346162,51.4222266701186,0.0790321776521438,0.937007029036444,FALSE,FALSE,FALSE,-96.7235537199709,104.851574826894,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX",NA,NA,0.00272893361534111,0.0242660968386749,"Embryophyceae_XX_ASV_21512"
"OTU_ASV_16598","seasonSpring",-4.79908325289381,1.49995279005295e-06,-3199489.5337502,0,TRUE,FALSE,TRUE,-4.79908619280128,-4.79908031298634,"SELVA","Spring",NA,FALSE,NA,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.000495221611222941,0.00440358662701965,"OTU_ASV_16598"
"OTU_ASV_13628","seasonSpring",0.740952128520681,1.08688573423941,0.681720354936108,0.495415794009207,FALSE,FALSE,FALSE,-1.38934391058856,2.87124816762992,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.00118168072320769,0.010507686482571,"OTU_ASV_13628"
"Chromadorea_X_ASV_27082","seasonSpring",0.102561517171982,640.379278255868,0.000160157457704312,0.999872212837747,FALSE,FALSE,FALSE,-1255.04082386433,1255.24594689867,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X",NA,NA,0.00105699342807416,0.00939894790378929,"Chromadorea_X_ASV_27082"
"Chromadorina_ASV_18461","seasonSpring",0.170670622873395,87.9644455102131,0.00194022280119505,0.998451927153686,FALSE,FALSE,FALSE,-172.239642577144,172.580983822891,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Chromadorina","Chromadorina_sp.",0.000967020925192471,0.00859889858948156,"Chromadorina_sp."
"Tisbe_ASV_13853","seasonSpring",1.962690804738,31.6951658257967,0.0619239796859043,0.950623371112727,FALSE,FALSE,FALSE,-60.1598342138235,64.0852158232995,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Tisbe","Tisbe_sp.",0.00106871798795007,0.00950320449095588,"Tisbe_sp."
"Ampullofolliculina_ASV_3611","seasonSpring",5.78638791206088,244.4792251166,0.0236682192906213,0.981117256233165,FALSE,FALSE,FALSE,-473.392893316476,484.965669140598,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Heterotrichea","Heterotrichea_X","Folliculinidae","Ampullofolliculina","Ampullofolliculina_lageniformis",0.000527810449010298,0.00469337157787454,"Ampullofolliculina_lageniformis"
"Cymbella_ASV_11535","seasonSpring",10.9643663485974,0.884770853360452,12.3923231726651,2.87589508609255e-35,FALSE,FALSE,FALSE,9.23021547601094,12.6985172211839,"SELVA","Spring",NA,FALSE,4.0672128384224e-33,TRUE,TRUE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","Cymbella_acuta",0.000903644603108959,0.00803534659968157,"Cymbella_acuta"
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","seasonSpring",-2.89364454150502,13725960.4453195,-2.10815450986655e-07,0.999999831793607,FALSE,FALSE,FALSE,-26902885.3664708,26902879.5791818,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp.",0.00124367909820695,0.0110589855552618,"Dino-Group-II-Clade-10-and-11_X_sp."
"Maxillopoda_ASV_13778","seasonSpring",-0.0518421646598883,415.633196635017,-0.000124730567913258,0.99990047940586,FALSE,FALSE,FALSE,-814.692907569293,814.589223239973,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA,0.00153904490264673,0.0136854236529408,"Maxillopoda_ASV_13778"
"CCW10-lineage_X_ASV_13478","seasonSpring",4.0528647994084,27.770905314769,0.14593923941158,0.883969354619937,FALSE,FALSE,FALSE,-50.3781096175388,58.4838392163557,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","CCW10-lineage","CCW10-lineage_X","CCW10-lineage_X_sp.",0.00150818599501783,0.0134110215067512,"CCW10-lineage_X_sp."
"Gastrotricha_XX_ASV_16593","seasonSpring",-1.91017436355327,9498069.71815686,-2.01111849063575e-07,0.999999839535961,FALSE,FALSE,FALSE,-18616218.5577618,18616214.7374131,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","Obazoa","Opisthokonta","Metazoa","Gastrotricha","Gastrotricha_X","Gastrotricha_XX",NA,NA,0.00133278356538997,0.0118513161628172,"Gastrotricha_XX_ASV_16593"
"Phaeophyceae_XX_ASV_8496","seasonSpring",2.04780507358091,1.20853135785702,1.69445754159999,0.0901783732358036,FALSE,FALSE,FALSE,-0.320916387818856,4.41652653498068,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX",NA,NA,0.000796259230286476,0.00708045937145494,"Phaeophyceae_XX_ASV_8496"
"Bacillariaceae_ASV_10164","seasonSpring",8.29721079388724,0.75234632171028,11.0284460154274,2.78637980390503e-28,FALSE,FALSE,FALSE,6.82261200333509,9.77180958443939,"SELVA","Spring",NA,FALSE,3.09619870114876e-26,TRUE,TRUE,"Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,0.000737566940423028,0.00655855851556622,"Bacillariaceae_ASV_10164"
"Ephelota_ASV_1020","seasonSpring",-6.73609958142593,2187.8542280818,-0.00307886123991534,0.99754342803295,FALSE,FALSE,FALSE,-4294.93038662175,4281.4581874589,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_sp.",0.00084556894185119,0.00751892890006123,"Ephelota_sp."
"Dino-Group-I-Clade-1_X_ASV_21077","seasonSpring",-7.10895305633501,33893.1710238245,-0.000209745882181928,0.999832647000142,FALSE,FALSE,FALSE,-66437.7241597523,66423.5062536397,"SELVA","Spring",NA,FALSE,0.999999999999946,FALSE,FALSE,"Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00120895851696772,0.010750244814223,"Dino-Group-I-Clade-1_X_sp."
